Geneid	NORMAL_1	NORMAL_2	RESISTANT_1	RESISTANT_2	RESISTANT_2
5160	501	355	1050	999	999
389840	1	0	6	10	10
30011	649	524	221	219	219
256643	171	118	571	508	508
729609	0	0	0	0	0
256714	0	4	2	6	6
100500809	0	0	0	0	0
1964	834	629	475	449	449
100158262	0	0	47	22	22
100874078	0	0	0	0	0
6197	1433	825	2744	2774	2774
22866	22	20	4	10	10
257240	2	0	0	0	0
23676	0	40	0	0	0
51360	226	235	566	525	525
404281	12	34	6	10	10
6611	489	432	1396	1436	1436
5251	21	14	30	57	57
100873942	1	0	0	0	0
100873065	0	0	0	0	0
158506	0	0	0	0	0
168400	0	0	8	0	0
139411	128	67	115	145	145
10549	554	424	142	170	170
23597	239	305	227	225	225
6303	3172	2481	1053	1022	1022
79135	71	48	67	62	62
254158	1	2	8	2	2
80311	190	224	60	54	54
1968	2313	1258	3750	3562	3562
100873922	0	0	0	0	0
7543	449	325	1618	1641	1641
170067	0	2	0	0	0
100130302	2	0	2	2	2
5165	505	197	154	120	120
9468	2	3	0	6	6
100874088	0	0	0	0	0
5422	235	136	639	603	603
677773	0	0	15	14	14
170302	0	0	0	0	0
286514	0	0	0	0	0
158809	0	0	0	0	0
347541	0	0	0	0	0
139538	0	0	0	0	0
139420	0	0	0	0	0
347442	0	0	0	0	0
139422	0	2	0	0	0
139425	0	0	0	0	0
102465140	0	0	0	0	0
11141	3	3	4	4	4
100847047	0	0	0	0	0
4113	1	0	0	0	0
4114	0	0	0	0	0
4115	0	0	0	0	0
4112	0	0	0	0	0
190	0	0	0	0	0
80231	87	54	0	8	8
2710	423	133	1194	1132	1132
257397	511	276	760	727	727
53940	0	0	2	2	2
1756	269	829	208	228	228
100500915	0	0	0	0	0
100302239	0	0	0	0	0
158724	0	0	2	2	2
83604	1286	1554	170	153	153
170062	0	0	0	0	0
139604	0	0	0	0	0
286464	10	0	631	634	634
101928627	0	0	2	0	0
105373154	4	0	2	4	4
442444	0	0	35	10	10
441490	0	0	0	0	0
5638	168	219	26	28	28
347404	17	10	13	26	26
7504	55	58	19	30	30
1536	2170	1389	480	393	393
6990	570	409	77	58	58
94122	124	4	239	196	196
25763	0	0	0	0	0
100616252	0	0	0	0	0
8406	271	715	13	14	14
6103	97	124	1797	1783	1783
5009	0	3	0	0	0
7102	258	698	42	32	32
100874211	6	1	2	0	0
58526	217	196	55	43	43
286442	1	0	0	0	0
101927449	0	0	0	0	0
100500822	0	0	0	0	0
100616251	0	0	0	0	0
54880	573	413	1504	1456	1456
101927476	2	1	0	0	0
10159	1737	1267	1171	1411	1411
347411	0	0	0	0	0
159013	272	147	112	108	108
9282	736	489	1624	1616	1616
100873985	3	6	1	4	4
100132831	0	0	0	0	0
8239	1877	954	7942	8105	8105
1654	4894	3541	6114	5845	5845
60506	0	0	0	0	0
8573	530	401	2743	2773	2773
2857	322	222	72	68	68
27197	71	15	212	167	167
80316	0	0	0	0	0
101927501	0	0	0	0	0
4128	2701	719	4972	4586	4586
4129	215	686	2	0	0
4693	3	7	0	0	0
80258	22	25	2	6	6
139341	135	75	159	158	158
63904	0	0	0	2	2
7403	318	236	4770	4847	4847
79742	209	466	84	95	95
101927528	0	0	0	0	0
392452	0	0	0	0	0
407006	1	16	0	0	0
407007	0	0	2	1	1
401585	1	0	0	0	0
101927574	0	0	0	0	0
55634	105	113	138	119	119
641339	37	40	190	182	182
401588	22	32	2	0	0
56548	28	15	6	12	12
84679	224	69	285	286	286
6102	440	240	162	218	218
724087	0	0	6	4	4
9767	156	136	224	208	208
9104	19	41	3	3	3
54539	168	158	67	42	42
8241	381	331	919	892	892
7317	1921	1489	4328	4314	4314
8552	13	5	4	6	6
5127	534	530	506	523	523
8237	581	562	443	411	411
7712	2	2	5	4	4
100124540	0	0	0	0	0
7592	238	137	659	722	722
203414	56	25	2	5	5
369	533	633	345	381	381
6853	13	7	13	8	8
7076	3012	2674	253	255	255
100616147	0	0	0	0	0
5199	83	85	8	8	8
2002	213	221	83	92	92
8409	180	105	150	164	164
100133957	2	1	0	0	0
392459	0	0	0	0	0
347344	207	71	283	271	271
7569	140	82	116	131	131
389852	0	0	0	0	0
100874120	0	0	0	0	0
57232	46	37	124	177	177
280657	0	0	4	0	0
729201	0	0	0	2	2
6758	0	0	0	0	0
6756	0	0	0	0	0
280660	0	0	0	0	0
10214	0	0	0	0	0
6759	0	0	0	0	0
548313	0	0	0	0	0
92745	138	143	29	25	25
24140	254	246	259	195	195
64840	69	95	158	195	195
10682	133	88	132	161	161
4943	161	180	106	126	126
5935	2468	1500	2637	2525	2525
64743	362	388	106	85	85
7454	258	157	129	71	71
6839	78	28	40	52	52
392465	4	0	5	0	0
2623	0	3	20	12	12
10013	389	392	333	335	335
3266	0	0	0	0	0
27344	0	0	2	1	1
10245	142	115	45	40	40
10084	226	161	300	308	308
7355	238	136	121	127	127
11040	1011	930	82	82	82
55593	578	497	360	297	297
3750	56	51	18	18	18
56850	563	363	480	444	444
7030	482	570	153	191	191
90060	139	49	70	102	102
11230	106	148	10	16	16
11152	434	439	381	354	354
27238	160	156	84	120	120
79917	43	22	15	28	28
5355	473	740	1314	1256	1256
4007	99	69	78	57	57
6855	4	15	2	0	0
100873921	0	0	1	2	2
778	21	6	32	48	48
28952	132	141	102	105	105
50943	103	52	19	28	28
89801	20	33	10	17	17
102724473	0	0	2	2	2
729396	0	0	0	0	0
645037	0	0	0	0	0
729428	0	0	0	0	0
729422	0	0	0	0	0
100132399	0	0	0	0	0
729431	0	0	0	0	0
729408	0	0	0	0	0
645073	0	0	0	0	0
729442	0	0	0	0	0
729447	0	0	0	0	0
2543	0	0	0	0	0
8712	0	0	0	0	0
9506	4	0	0	0	0
158572	18	9	0	0	0
389856	26	29	19	14	14
1184	131	109	80	100	100
693124	0	0	0	0	0
406964	0	0	0	0	0
574502	0	0	0	0	0
574030	0	0	0	0	0
574503	0	0	0	0	0
100422911	0	0	0	0	0
724030	0	0	0	0	0
574504	0	0	1	0	0
8852	0	0	0	0	0
85417	2	5	70	42	42
139189	0	0	2	2	2
57477	208	174	660	733	733
9210	0	0	0	0	0
101926971	0	0	0	0	0
170685	15	11	0	0	0
340602	0	0	0	0	0
55190	16	30	0	4	4
102723426	0	0	0	0	0
441495	0	0	0	0	0
389857	0	0	0	0	0
23708	162	95	110	146	146
9500	1059	1231	844	816	816
81557	11	20	4	8	8
101340250	0	0	0	0	0
728239	8	1	185	0	0
100124541	0	0	0	0	0
100129860	0	0	0	0	0
102466880	0	0	0	0	0
9502	0	0	0	0	0
653220	0	0	0	0	0
653067	0	0	0	0	0
280659	0	0	0	0	0
280658	0	0	0	0	0
6757	0	0	0	0	0
727837	0	0	0	0	0
494197	0	0	0	0	0
170627	0	0	0	0	0
170626	0	0	0	0	0
727866	14	8	1	0	0
29057	11	33	2	2	2
54328	50	11	22	12	12
64061	325	618	1143	1157	1157
102723508	15	0	90	114	114
8242	928	721	3022	2950	2950
102465539	0	0	0	0	0
102466759	0	0	1	1	1
23096	162	142	190	183	183
8243	921	598	1659	1535	1535
102465516	0	0	0	0	0
158787	14	6	12	8	8
3028	294	217	160	136	136
10075	2776	1429	10759	10242	10242
407054	0	0	7	3	3
406889	0	0	1	1	1
23133	657	293	876	819	819
54954	110	74	142	163	163
65267	38	11	115	89	89
90121	272	183	66	54	54
2245	94	153	70	105	105
54552	387	190	658	658	658
347365	2	0	6	9	9
10916	1555	1674	270	332	332
677799	0	0	93	71	71
7216	96	142	68	73	73
5207	6	5	10	12	12
27301	254	181	77	45	45
212	3	2	348	278	278
389860	0	0	8	4	4
203569	0	0	0	0	0
90736	75	75	159	171	171
100463488	6	0	0	0	0
90737	0	2	2	0	0
139793	0	0	0	0	0
100421746	0	0	0	0	0
100847061	0	0	0	0	0
100616155	0	0	0	0	0
28986	188	165	41	56	56
158880	28	51	18	10	10
139628	0	0	0	0	0
10325	134	171	152	151	151
11279	164	238	86	74	74
105377210	2	1	0	0	0
29978	705	522	867	830	830
550643	307	230	4	3	3
442454	1	1	232	202	202
169981	194	121	48	55	55
474343	15	15	32	34	34
158584	99	16	220	217	217
54466	2	0	114	94	94
158586	195	154	124	142	142
7789	103	58	98	81	81
139886	117	93	28	22	22
92249	221	398	0	0	0
23229	295	412	178	184	184
100874355	0	0	0	0	0
100302115	0	0	0	0	0
139285	98	70	117	138	138
105373237	1	0	3	4	4
142689	8	2	0	0	0
55613	14	20	153	138	138
55906	82	95	67	37	37
340554	61	34	59	49	49
81887	269	236	308	326	326
83957	0	0	0	0	0
4478	3990	3940	350	340	340
407008	7	3	0	0	0
11326	422	589	20	31	31
9843	400	617	32	22	22
60401	58	132	6	8	8
367	274	177	147	173	173
4983	133	119	325	294	294
286451	727	521	175	171	171
9754	91	242	16	14	14
1947	440	361	276	244	244
105373242	0	0	0	0	0
64219	294	219	257	242	242
100996279	0	0	0	0	0
27112	4	0	22	5	5
1896	27	24	30	33	33
100500887	0	0	0	0	0
158835	0	0	0	2	2
139562	0	0	0	0	0
3476	856	575	298	271	271
347516	0	0	15	8	8
158833	0	0	9	8	8
5030	0	0	6	2	2
407	4	5	61	43	43
347517	11	6	12	14	14
51248	248	231	100	85	85
24137	86	23	356	358	358
54857	30	6	81	62	62
105373244	0	0	0	0	0
1741	386	316	632	723	723
100873930	0	1	0	0	0
56159	8	0	9	3	3
84889	2	8	0	0	0
29934	804	519	107	110	110
4303	257	206	80	76	76
158830	5	1	10	8	8
3561	806	342	78	56	56
9968	597	391	1529	1396	1396
54413	15	35	106	78	78
2705	2	2	0	0	0
9203	435	304	291	269	269
4841	2956	1889	1985	2007	2007
26548	21	79	31	33	33
6872	739	368	2991	2955	2955
27160	0	0	0	1	1
8473	3081	1754	4057	4089	4089
93953	17	9	165	120	120
2833	43	13	2	0	0
101059915	0	0	0	0	0
441501	0	0	0	0	0
100130361	0	0	0	0	0
100132994	0	0	0	0	0
100132741	1	7	0	0	0
340527	222	353	32	38	38
441502	1	1	23	15	15
340526	108	141	13	23	23
392490	2	0	0	1	1
5303	100	56	232	237	237
54821	35	5	183	208	208
6191	10030	5765	9622	9281	9281
4435	0	1	2	0	0
55869	159	102	249	223	223
5255	164	119	519	439	439
101928259	0	0	0	0	0
653687	2	0	0	0	0
728656	0	0	0	0	0
100132304	0	0	0	0	0
63947	0	0	0	0	0
100129407	0	0	0	0	0
203429	2	2	0	0	0
101928345	0	0	0	0	0
645974	0	0	0	0	0
340529	0	0	0	0	0
645996	0	0	0	0	0
4674	42	89	40	34	34
1046	0	0	0	0	0
139201	3	2	3	5	5
53344	261	191	80	57	57
9383	0	0	2	0	0
7503	0	0	109016	106864	106864
554203	24	29	2	8	8
100302692	37	24	21	13	13
693122	0	0	102	132	132
100126317	0	0	1	0	0
100500807	0	0	0	0	0
664614	0	0	3	8	8
442919	0	0	4	3	3
389874	0	0	0	0	0
6567	118	218	36	20	20
51132	622	385	901	1058	1058
340533	14	12	2	4	4
22	268	184	735	689	689
139596	134	102	118	123	123
646127	0	4	15	20	20
158866	14	42	9	21	21
286495	34	47	134	159	159
139599	4	3	4	2	2
105373256	0	0	0	0	0
51260	240	147	257	281	281
57692	31	37	46	21	21
101928469	0	0	0	0	0
494333	0	0	0	0	0
442899	0	0	1	0	0
8823	0	1	0	0	0
546	1600	753	7407	7088	7088
84061	1298	719	813	794	794
1349	353	304	485	471	471
538	445	213	926	931	931
441531	8	6	32	43	43
5230	3537	2089	2486	2441	2441
51616	459	342	327	289	289
10800	276	176	14	26	26
203430	4	2	0	0	0
2846	5	17	0	0	0
100422932	0	0	0	0	0
27334	239	110	19	38	38
84636	48	23	40	30	30
9452	326	678	35	30	30
50945	0	0	0	0	0
101060146	18	22	0	0	0
169966	0	0	10	5	5
254065	540	213	2613	2401	2401
79366	73	59	218	189	189
6451	2133	2755	299	327	327
5456	0	0	0	0	0
1538	0	0	0	0	0
27330	90	24	201	212	212
100302191	0	0	0	0	0
139324	65	41	78	63	63
100131816	0	0	0	0	0
139322	225	181	262	269	269
340562	0	0	6	4	4
101928128	0	0	0	0	0
7552	120	64	648	622	622
79983	747	147	956	1014	1014
100302171	0	0	0	0	0
1121	471	284	522	413	413
494323	0	0	1	5	5
117154	26	2	46	47	47
56062	16	71	0	2	2
53336	0	0	0	0	0
90316	0	0	0	0	0
102724167	0	0	0	0	0
140886	41	34	2	4	4
27328	3	1	2	4	4
4675	46	106	8	8	8
286499	0	4	0	2	2
100313772	0	0	0	0	0
643486	0	0	0	0	0
1730	284	256	952	898	898
29935	0	1	12	6	6
10824	0	0	0	1	1
105373297	0	0	0	0	0
442459	0	0	0	0	0
57526	45	56	58	70	70
64102	0	4	7	6	6
7105	1567	292	915	879	879
27286	571	274	2466	2557	2557
94121	227	112	531	592	592
1478	214	115	189	179	179
27035	38	21	10	6	6
402415	9	6	38	29	29
392509	0	0	36	44	44
79979	194	121	625	565	565
59353	29	206	0	0	0
2491	40	15	122	115	115
1821	20	16	20	10	10
54457	0	2	9	21	21
1678	48	24	33	24	24
695	277	226	74	96	96
100529097	0	0	0	0	0
6173	29	25	27	30	30
2717	157	158	115	138	138
3188	1	1	0	0	0
100131755	132	115	248	229	229
51309	163	243	13	20	20
54470	132	123	87	112	112
51566	955	782	99	87	87
100873747	0	1	0	0	0
9823	451	400	163	178	178
55998	0	0	6	2	2
84460	231	132	243	215	215
140597	22	40	2	2	2
158931	0	0	0	0	0
340542	9	5	8	8	8
100996631	0	0	0	0	0
56001	0	0	0	0	0
728343	0	0	0	0	0
100996648	0	0	4	0	0
11013	2	10	4	4	4
55999	0	0	0	0	0
64860	163	91	185	169	169
100528062	5	11	0	0	0
9737	152	272	214	212	212
114928	1	0	0	0	0
80823	116	63	44	58	58
100287765	32	18	0	0	0
282808	1	0	26	18	18
55859	4	2	0	5	5
56000	4	4	7	10	10
56271	397	302	117	101	101
90843	527	395	155	133	133
340543	1	11	0	0	0
84707	42	11	139	145	145
56849	29	95	0	0	0
51186	826	547	1062	1045	1045
27018	521	363	255	238	238
142684	7	9	37	28	28
79921	812	713	1598	1450	1450
85012	102	124	477	477	477
9338	297	344	109	78	78
9643	1910	1553	536	486	486
340544	1	6	0	0	0
441509	2	0	4	4	4
203562	2	0	4	2	2
5354	37	111	17	13	13
51209	56	221	16	7	7
286527	0	6	0	0	0
767811	0	0	0	0	0
158983	0	0	5	0	0
286436	0	0	0	2	2
100101478	0	0	2	2	2
401612	27	17	4	0	0
644353	19	15	16	16	16
286437	62	25	1	0	0
139231	861	356	327	358	358
80712	0	0	0	0	0
26280	53	29	118	111	111
56157	0	0	0	2	2
203447	86	98	48	38	38
6906	0	0	0	0	0
139221	2	2	10	2	2
55086	267	25	236	252	252
100616144	2	0	0	0	0
79589	1255	114	1106	1043	1043
54885	250	159	209	167	167
92129	1	0	6	2	2
9075	0	1	8	6	6
79710	151	172	181	173	173
55285	302	202	198	193	193
54830	9	5	26	18	18
139212	0	0	2	0	0
100874122	0	0	0	0	0
84443	5	6	4	8	8
5631	429	286	461	431	431
1831	802	1479	35	56	56
11043	232	352	127	146	146
101928335	0	0	0	0	0
56156	0	0	0	2	2
340547	67	91	16	10	10
5716	438	298	76	60	60
115201	184	157	125	106	106
1288	357	1122	273	234	234
1287	848	836	4046	3978	3978
8471	10	4	38	59	59
101928358	3	2	0	0	0
102464835	0	0	6	3	3
2986	0	1	0	0	0
55916	248	109	46	33	33
23630	0	0	0	0	0
2182	1674	894	428	441	441
105373311	10	20	0	0	0
84187	243	127	50	76	76
724022	0	0	0	0	0
100616491	0	0	0	0	0
101928589	0	0	0	0	0
9949	294	144	88	90	90
692226	0	0	14	13	13
57529	2	0	0	0	0
6998	1	1	0	0	0
91851	247	1276	2	3	3
5063	17	22	6	6	6
827	35	54	2	0	0
1641	0	0	0	0	0
401613	20	4	0	0	0
79868	310	227	1703	1448	1448
7224	0	0	14	14	14
100329135	0	0	0	0	0
340595	0	0	0	0	0
340596	12	0	2	0	0
154796	176	128	79	74	74
100423009	0	0	0	0	0
101928437	0	0	0	0	0
3358	0	0	29	28	28
677816	0	0	0	0	0
100313838	0	0	0	0	0
100302144	0	0	0	0	0
100302251	0	0	0	0	0
100302153	0	0	0	0	0
100302222	0	0	0	0	0
554212	0	0	0	1	1
3598	22	23	20	22	22
57631	82	186	50	48	48
139804	0	0	0	4	4
51213	0	0	0	0	0
105373314	0	0	0	0	0
101927352	0	0	0	0	0
5358	1728	1831	547	675	675
642776	0	0	2	0	0
186	0	0	0	0	0
11254	109	34	26	15	15
203413	0	0	0	0	0
100126447	0	0	3	0	0
90293	134	193	53	30	30
54521	309	331	553	519	519
100302214	0	0	0	0	0
139818	555	522	389	314	314
3597	1295	897	513	450	450
101928242	0	0	0	0	0
170261	2	2	2	4	4
101928287	4	0	0	0	0
79836	18	49	41	22	22
57481	2	0	0	0	0
10857	1079	758	244	247	247
101928336	0	0	0	0	0
203427	255	178	106	101	101
100303728	16	9	0	0	0
292	1950	1212	601	575	575
63932	187	90	140	130	130
7319	634	568	424	353	353
55922	173	129	220	195	195
23157	711	453	98	127	127
768218	0	0	0	0	0
347454	4	10	0	0	0
6170	2136	842	2075	2005	2005
26779	1	0	10	10	10
65109	189	130	604	610	610
7737	142	75	26	28	28
4694	217	141	1296	1288	1288
158798	0	1	2	0	0
79576	147	101	151	165	165
727940	0	0	0	0	0
158800	0	1	6	6	6
104797536	0	1	0	0	0
84528	0	0	12	8	8
158801	14	10	8	5	5
10009	665	210	504	487	487
55026	17	31	4	3	3
23439	0	2	0	0	0
3920	2056	1459	868	799	799
8450	1086	698	1419	1192	1192
28985	323	204	187	202	202
29071	384	219	98	76	76
643311	0	0	0	0	0
100507170	0	0	0	0	0
255313	0	0	0	0	0
728036	0	0	0	0	0
728042	0	0	0	0	0
728049	0	0	0	0	0
653282	0	0	0	0	0
728062	0	0	0	0	0
728072	0	0	0	0	0
728075	0	0	0	0	0
728082	0	0	0	0	0
728090	0	0	0	0	0
728096	0	0	0	0	0
2747	29	21	34	81	81
100500869	0	0	0	0	0
2892	6	15	506	498	498
57187	901	551	3226	3190	3190
331	1158	472	4398	4084	4084
101928402	0	0	0	0	0
10735	1887	897	2468	2292	2292
4068	148	58	18	23	23
10178	21	16	33	26	26
100129520	0	0	0	0	0
101928495	0	0	4	0	0
340578	2	12	18	18	18
139170	0	1	0	0	0
100130613	0	0	0	0	0
139741	0	0	0	2	2
6594	901	714	1635	1750	1750
4952	627	623	1047	1047	1047
8862	35	15	17	22	22
7512	59	230	0	0	0
54440	570	314	23	26	26
51114	507	303	490	528	528
10813	197	166	551	535	535
63035	109	172	327	304	304
2000	720	512	844	912	912
9131	350	258	581	585	585
9363	15	22	0	4	4
55609	89	53	256	265	265
9016	59	33	141	134	134
139760	0	0	0	0	0
51634	148	90	141	136	136
55855	59	23	148	106	106
10495	231	199	190	203	203
104266960	0	0	0	0	0
158763	0	0	0	0	0
3547	0	6	39	42	42
347468	0	0	8	10	10
286467	0	1	2	0	0
51765	342	267	158	158	158
90167	0	0	8	2	2
57826	557	365	50	33	33
101928578	21	37	0	1	1
55796	603	355	209	232	232
90161	133	30	41	32	32
100874102	0	0	0	0	0
83844	0	0	0	0	0
51270	0	0	0	0	0
2239	188	243	53	18	18
2719	72	193	12	7	7
574031	0	0	0	0	0
407049	0	0	0	0	0
406981	0	0	0	0	0
574032	0	0	0	0	0
574033	0	0	0	0	0
406899	0	0	0	0	0
347475	14	3	10	16	16
84295	545	258	413	358	358
3251	257	144	376	350	350
100126302	0	0	0	0	0
554214	0	0	0	0	0
574505	0	0	0	0	0
664617	0	0	0	0	0
84848	6	9	0	0	0
574506	0	0	0	0	0
494336	0	0	0	0	0
100506757	0	0	0	0	0
10761	2	0	0	0	0
159090	477	249	461	431	431
159091	31	34	99	79	79
56180	204	130	47	58	58
644538	81	118	0	0	0
441518	92	185	68	74	74
8933	334	570	90	95	95
26071	129	173	180	164	164
644596	20	13	0	0	0
100129515	0	0	0	0	0
100287728	0	0	0	0	0
54967	0	0	0	0	0
7626	317	206	271	291	291
203523	102	98	116	88	88
100506790	0	0	0	0	0
399668	8	14	0	0	0
100874118	0	0	0	0	0
203522	213	191	764	698	698
644717	0	0	0	0	0
541466	0	0	0	0	0
441519	0	0	0	0	0
441521	0	0	0	0	0
541465	0	0	0	0	0
728911	0	0	0	0	0
101060211	0	0	0	0	0
102723737	0	0	0	0	0
102723680	0	0	0	0	0
102723631	0	0	0	0	0
55511	0	0	4	0	0
93380	446	417	112	91	91
10479	304	209	220	244	244
2273	1223	9384	99	126	126
79649	141	217	159	200	200
139378	0	4	0	0	0
680	0	0	0	0	0
27336	786	543	494	509	509
51442	199	40	110	153	153
100126324	0	0	0	0	0
100128420	6	3	0	0	0
959	69	32	25	17	17
9459	836	531	1178	1154	1154
27316	1918	1263	1881	1814	1814
101928747	18	7	0	0	0
26787	0	0	0	0	0
83550	0	0	0	2	2
7547	0	0	0	0	0
158696	2	0	0	0	0
2258	62	97	8	6	6
574507	0	0	0	0	0
100129662	0	2	0	0	0
6719	0	0	0	0	0
2158	0	0	0	0	0
4168	4	0	9	19	19
286410	801	408	1242	1198	1198
574508	0	0	5	10	10
347487	0	0	0	0	0
389895	1	0	0	0	0
6658	0	0	2	0	0
286411	0	0	0	0	0
1038	14	27	159	147	147
100302169	0	0	0	0	0
728695	0	0	1	3	3
23641	136	151	78	71	71
64663	0	0	3	2	2
619455	0	0	0	0	0
30014	0	0	3	3	3
728712	0	0	0	0	0
645188	0	0	0	0	0
64648	0	0	0	0	0
139081	0	0	2	2	2
9947	0	0	0	0	0
51438	0	0	0	0	0
441525	0	0	0	0	0
139067	0	0	0	0	0
139065	16	24	12	9	9
494119	0	0	0	0	0
389898	0	0	0	0	0
494118	0	0	0	0	0
84631	2	17	0	0	0
9142	0	0	0	0	0
102466721	0	0	0	0	0
100126303	0	0	0	0	0
100126306	0	0	0	0	0
100126342	0	0	0	0	0
100126307	0	0	0	0	0
100126304	0	0	0	0	0
100126341	0	0	0	0	0
101928808	0	0	0	0	0
100133053	0	0	0	0	0
100129239	0	0	0	0	0
105373347	2	0	0	0	0
100302114	0	0	0	0	0
100313822	0	0	1	0	0
574509	0	0	0	0	0
574510	0	0	0	0	0
574511	0	0	0	0	0
574512	0	0	0	0	0
574513	0	0	0	0	0
100422847	0	0	0	0	0
100126301	0	0	0	0	0
100126337	0	0	0	0	0
574514	0	0	0	0	0
574515	0	0	0	0	0
574516	0	0	0	0	0
574517	0	0	0	0	0
574518	0	0	0	0	0
100126270	0	2	0	0	0
2332	612	441	2894	2773	2773
158521	0	0	0	0	0
2334	18	6	123	119	119
3423	2235	1543	1101	1143	1143
100131434	66	53	57	56	56
91966	135	97	171	126	126
101928917	0	0	0	0	0
728269	0	0	2	2	2
100130086	0	1	0	0	0
84548	164	115	202	161	161
4110	0	0	4	0	0
100506164	3	0	0	4	4
4108	0	0	0	2	2
101241891	0	0	0	0	0
101410537	0	1	0	0	0
4107	0	0	34	46	46
541578	182	126	492	427	427
101927685	1	2	0	0	0
100272228	20	25	48	80	80
100313839	0	0	0	0	0
10046	31	95	49	49	49
4534	246	193	281	300	300
8776	605	300	666	542	542
83692	456	521	112	84	84
3149	340	137	220	222	222
100422930	0	0	0	0	0
9248	0	0	0	0	0
203547	511	244	78	81	81
139135	0	0	0	0	0
79057	5	24	0	2	2
89885	0	2	2	0	0
1260	0	0	0	0	0
105373368	0	0	0	0	0
4103	0	2	0	0	0
2564	136	249	297	311	311
407009	0	0	0	0	0
574412	0	0	1	1	1
4104	0	0	0	0	0
100533997	1	0	0	0	0
4109	0	0	0	0	0
2556	27	5	26	14	14
406897	0	0	0	0	0
768215	0	0	0	0	0
406898	0	0	0	0	0
55879	0	0	6	4	4
4102	1	2	0	2	2
102723547	0	0	0	0	0
266740	0	0	0	0	0
158511	0	0	2	3	3
4111	2	0	0	0	0
100130935	0	0	0	0	0
4101	0	0	0	0	0
389903	0	0	4	2	2
4105	0	0	0	2	2
1069	283	315	123	76	76
50814	132	122	174	187	187
7739	286	174	291	286	286
114824	0	0	0	4	4
29944	4	2	22	21	21
84968	2	0	0	0	0
4100	0	0	2	0	0
105373377	1	0	0	0	0
10838	316	281	69	35	35
139735	15	8	0	0	0
11219	0	1	1	1	1
55559	82	90	80	68	68
105373382	1	2	0	0	0
105373381	2	0	0	0	0
633	1964	2384	255	285	285
492	0	0	2	1	1
92002	69	61	48	45	45
1852	29	8	14	16	16
139728	14	154	112	78	78
6535	245	434	2001	1914	1914
10134	1728	1097	580	536	536
215	97	152	90	80	80
5365	159	201	417	376	376
26576	9	57	23	19	19
3421	271	271	230	228	228
6748	828	803	556	493	493
57595	14	85	2	4	4
3897	41	86	0	2	2
100996465	0	0	0	0	0
554	7	30	19	20	20
393	324	233	144	118	118
8260	200	146	295	277	277
5973	60	78	12	8	8
3054	620	505	905	810	810
100873990	0	0	0	0	0
8269	34	35	10	8	8
100422987	0	0	0	0	0
100422877	0	0	0	0	0
3654	720	595	500	468	468
100313781	0	0	0	0	0
4204	485	397	431	451	451
5956	0	0	0	0	0
2652	0	0	0	0	0
728458	0	0	0	0	0
101060233	0	0	0	0	0
1527	0	0	0	0	0
8277	7	1	0	0	0
105373386	0	0	0	0	0
2316	8250	39457	2106	2021	2021
2010	237	317	267	266	266
6134	10279	7630	7287	7109	7109
26778	31	35	176	233	233
1774	241	196	45	38	38
6901	181	180	498	555	555
158960	22	11	0	0	0
537	1070	912	650	624	624
2664	828	992	788	674	674
9130	265	323	316	342	342
102465517	0	0	0	0	0
55558	200	284	633	560	560
8270	39	28	13	4	4
8266	304	319	17	13	13
8273	258	320	105	83	83
60343	167	167	63	46	46
2539	252	327	178	194	194
8517	71	76	17	4	4
100132967	0	2	0	0	0
246100	0	0	0	0	0
1485	0	0	0	0	0
286967	0	2	0	0	0
30848	0	0	1	0	0
139716	120	114	24	17	17
1736	518	307	822	790	790
677817	0	0	0	0	0
100847052	0	0	0	0	0
677835	0	0	0	0	0
4354	205	272	105	107	107
100132963	0	0	0	0	0
2157	131	236	106	61	61
474382	0	0	0	2	2
8263	39	16	53	52	52
100302111	0	0	0	0	0
65991	355	441	189	230	230
100272147	32	38	19	24	24
4515	21	5	4	4	4
79184	381	211	180	194	194
7411	469	266	187	175	175
116442	40	19	4	0	0
1193	251	384	47	60	60
101927830	1	1	0	0	0
474381	0	0	0	0	0
474383	1	2	0	0	0
100422985	0	0	0	0	0
474384	4	0	1	0	0
100422977	0	0	0	0	0
83740	0	0	0	0	0
100507404	0	0	0	0	0
55217	146	96	140	125	125
10251	6	4	0	2	2
6845	25	32	0	10	10
3581	16	4	13	0	0
727856	0	0	0	0	0
105379416	2	0	0	0	0
100132596	0	1	0	0	0
6736	0	0	0	0	0
6192	761	1154	8	14	14
7544	121	214	0	6	6
100873962	2	4	0	0	0
90655	0	0	0	0	0
83259	17	9	0	0	0
100101121	0	0	0	0	0
64591	0	0	0	0	0
100873964	0	0	0	0	0
100101116	0	0	0	0	0
100101117	0	0	0	0	0
100101115	0	0	0	0	0
246122	0	0	0	0	0
100101118	0	0	0	0	0
